272.77, -615.31, 180.70, 0
272.76, -615.33, 180.69, 0
272.75, -615.35, 180.69, 0
272.73, -615.38, 180.69, 0
272.72, -615.40, 180.68, 0
272.71, -615.42, 180.68, 0
272.69, -615.44, 180.68, 0
272.68, -615.46, 180.68, 0
272.67, -615.49, 180.67, 0
272.65, -615.51, 180.67, 0
272.64, -615.53, 180.67, 0
272.63, -615.55, 180.66, 0
272.61, -615.57, 180.66, 0
272.60, -615.59, 180.66, 0
272.59, -615.62, 180.66, 0
272.57, -615.64, 180.65, 0
272.56, -615.66, 180.65, 0
272.55, -615.68, 180.65, 0
272.53, -615.71, 180.65, 0
272.52, -615.73, 180.64, 0
272.51, -615.75, 180.64, 0
272.49, -615.77, 180.64, 0
272.48, -615.79, 180.64, 0
272.47, -615.82, 180.63, 0
272.45, -615.84, 180.63, 0
272.44, -615.86, 180.63, 0
272.42, -615.88, 180.63, 0
272.41, -615.90, 180.62, 0
272.40, -615.92, 180.62, 0
272.39, -615.95, 180.62, 0
272.37, -615.97, 180.61, 0
272.36, -615.99, 180.61, 0
272.35, -616.01, 180.61, 0
272.33, -616.04, 180.61, 0
272.32, -616.06, 180.60, 0
272.31, -616.08, 180.60, 0
272.29, -616.10, 180.60, 0
272.28, -616.12, 180.59, 0
272.27, -616.14, 180.59, 0
272.25, -616.17, 180.59, 0
272.24, -616.19, 180.58, 0
272.23, -616.21, 180.58, 0
272.21, -616.23, 180.58, 0
272.20, -616.25, 180.58, 0
272.19, -616.27, 180.57, 0
272.18, -616.30, 180.57, 0
272.16, -616.32, 180.57, 0
272.15, -616.34, 180.56, 0
272.14, -616.36, 180.56, 0
272.12, -616.38, 180.56, 0
272.11, -616.40, 180.56, 0
272.10, -616.43, 180.55, 0
272.08, -616.45, 180.55, 0
272.07, -616.47, 180.55, 0
272.06, -616.49, 180.54, 0
272.04, -616.51, 180.54, 0
272.03, -616.53, 180.54, 0
272.02, -616.55, 180.53, 0
272.00, -616.58, 180.53, 0
271.99, -616.60, 180.53, 0
271.98, -616.62, 180.52, 0
271.96, -616.64, 180.52, 0
271.95, -616.66, 180.52, 0
271.94, -616.68, 180.52, 0
271.92, -616.71, 180.51, 0
271.92, -616.73, 180.51, 0
271.90, -616.75, 180.50, 0
271.89, -616.77, 180.50, 0
271.87, -616.79, 180.50, 0
271.86, -616.81, 180.49, 0
271.85, -616.84, 180.49, 0
271.82, -616.90, 180.51, 0
271.89, -617.18, 180.74, 0
271.77, -617.58, 181.19, 0
271.65, -617.87, 181.67, 0
271.74, -617.53, 182.31, 0
271.93, -617.07, 183.58, 0
271.79, -616.75, 185.10, 0
272.12, -616.67, 186.47, 0
272.95, -616.96, 186.98, 0
274.00, -617.12, 186.77, 0
274.88, -617.05, 186.58, 0
275.86, -616.82, 186.19, 0
276.74, -616.53, 185.77, 0
278.20, -616.10, 185.65, 0
280.50, -615.31, 185.58, 0
283.18, -614.13, 185.68, 0
285.20, -612.19, 186.22, 0
283.80, -609.44, 187.06, 0
284.65, -606.33, 187.97, 0
285.76, -603.08, 189.14, 0
286.90, -599.82, 190.22, 0
288.82, -596.57, 190.30, 0
291.71, -593.32, 188.99, 0
294.96, -590.07, 186.81, 0
296.09, -586.82, 185.00, 0
295.24, -583.57, 184.29, 0
291.99, -580.31, 184.76, 0
289.43, -577.06, 185.14, 0
289.22, -576.45, 184.75, 0
289.23, -579.71, 183.21, 0
288.88, -582.96, 179.95, 0
287.12, -586.21, 176.70, 0
286.91, -589.46, 173.45, 0
290.16, -592.71, 170.20, 0
293.41, -595.96, 167.05, 0
296.66, -599.22, 165.61, 0
298.03, -602.47, 165.65, 0
297.45, -605.06, 166.31, 0
297.19, -606.98, 166.40, 0
298.23, -609.34, 165.46, 0
300.63, -612.49, 163.60, 0
303.88, -615.75, 160.60, 0
307.13, -619.00, 157.35, 0
310.09, -622.25, 154.10, 0
312.16, -625.50, 150.85, 0
313.91, -628.36, 147.59, 0
315.85, -630.59, 144.34, 0
317.53, -631.83, 141.09, 0
318.45, -631.95, 137.84, 0
318.68, -631.30, 134.59, 0
319.26, -630.25, 131.33, 0
320.26, -628.96, 128.08, 0
321.34, -627.02, 124.83, 0
321.30, -623.80, 121.58, 0
320.04, -620.55, 118.33, 0
318.39, -617.29, 115.08, 0
315.14, -614.04, 114.97, 0
311.89, -610.79, 118.22, 0
308.64, -607.54, 121.47, 0
305.38, -604.29, 124.73, 0
302.13, -601.23, 127.98, 0
303.06, -601.81, 131.23, 0
306.31, -605.06, 133.66, 0
308.13, -608.32, 134.77, 0
307.16, -611.57, 134.32, 0
306.57, -614.82, 132.76, 0
309.82, -618.07, 132.06, 0
313.07, -621.32, 132.60, 0
313.22, -624.57, 134.41, 0
311.91, -627.83, 136.67, 0
312.00, -631.08, 138.45, 0
312.99, -634.33, 139.66, 0
314.19, -637.58, 140.43, 0
314.61, -640.83, 140.83, 0
313.82, -644.09, 140.88, 0
312.42, -647.34, 140.40, 0
310.98, -650.21, 139.26, 0
309.68, -652.39, 137.53, 0
308.27, -653.80, 135.36, 0
306.45, -654.42, 132.91, 0
304.31, -654.28, 130.25, 0
302.00, -653.56, 127.45, 0
299.65, -652.39, 124.66, 0
297.27, -650.81, 122.08, 0
294.67, -648.89, 119.97, 0
291.79, -646.75, 118.42, 0
288.60, -644.55, 117.57, 0
285.35, -641.29, 118.82, 0
282.10, -638.04, 122.07, 0
278.85, -634.79, 125.32, 0
276.60, -631.75, 128.57, 0
275.77, -631.12, 131.83, 0
272.52, -633.79, 134.25, 0
269.27, -637.04, 135.79, 0
272.52, -640.29, 137.97, 0
275.20, -643.54, 139.02, 0
272.47, -646.79, 138.89, 0
269.22, -647.08, 135.63, 0
265.96, -647.18, 134.33, 0
266.56, -647.61, 135.84, 0
268.33, -648.29, 136.51, 0
269.81, -649.05, 138.12, 0
271.96, -648.51, 140.33, 0
273.19, -646.48, 142.45, 0
273.07, -643.72, 144.98, 0
273.80, -640.47, 147.97, 0
271.75, -637.22, 151.22, 0
268.49, -633.97, 154.47, 0
265.31, -630.72, 157.73, 0
264.07, -627.46, 160.98, 0
263.46, -624.21, 163.85, 0
262.52, -622.42, 165.37, 0
261.16, -622.00, 165.95, 0
260.23, -622.99, 165.45, 0
259.76, -624.90, 164.06, 0
259.22, -627.06, 161.90, 0
258.19, -629.07, 159.32, 0
257.04, -630.86, 156.98, 0
256.77, -632.71, 155.20, 0
257.48, -634.40, 153.23, 0
257.75, -635.41, 151.77, 0
257.48, -635.54, 150.59, 0
256.99, -634.80, 149.87, 0
256.50, -633.21, 149.87, 0
255.88, -630.91, 150.36, 0
254.86, -628.17, 151.43, 0
253.67, -625.54, 152.93, 0
252.60, -623.44, 154.93, 0
252.24, -622.16, 157.13, 0
252.06, -621.64, 159.31, 0
251.46, -621.72, 161.45, 0
250.61, -622.59, 163.23, 0
249.96, -624.49, 164.87, 0
250.09, -627.57, 166.23, 0
250.48, -630.82, 167.68, 0
251.10, -634.08, 168.94, 0
252.82, -637.33, 170.03, 0
255.71, -640.58, 171.10, 0
258.84, -643.83, 172.17, 0
261.48, -647.08, 173.33, 0
263.53, -649.99, 174.71, 0
264.42, -651.91, 176.40, 0
264.47, -653.28, 178.15, 0
264.59, -654.23, 179.72, 0
264.73, -654.80, 181.08, 0
264.59, -654.87, 182.12, 0
263.98, -654.37, 182.93, 0
262.91, -652.16, 183.75, 0
259.75, -648.91, 184.41, 0
256.50, -645.66, 184.40, 0
253.25, -642.41, 183.63, 0
250.85, -639.32, 182.14, 0
249.64, -637.16, 180.30, 0
248.97, -635.67, 177.80, 0
248.16, -634.56, 174.86, 0
247.22, -633.70, 171.69, 0
246.52, -633.24, 168.43, 0
246.29, -633.17, 165.20, 0
246.44, -633.39, 162.23, 0
246.80, -633.85, 159.90, 0
247.81, -634.47, 158.41, 0
249.25, -634.98, 156.98, 0
249.71, -634.83, 155.97, 0
249.08, -634.01, 155.60, 0
248.60, -633.02, 155.71, 0
248.71, -632.06, 156.17, 0
248.78, -631.05, 156.92, 0
248.50, -629.89, 157.10, 0
246.96, -628.51, 157.54, 0
245.67, -627.38, 158.30, 0
245.41, -626.68, 159.13, 0
245.39, -625.97, 160.23, 0
245.02, -624.96, 161.62, 0
244.35, -623.53, 163.17, 0
243.56, -621.93, 164.94, 0
243.01, -620.81, 166.87, 0
243.49, -620.93, 168.56, 0
244.57, -621.56, 170.60, 0
246.02, -622.37, 172.66, 0
247.80, -622.90, 174.79, 0
249.81, -622.73, 176.89, 0
251.65, -621.42, 178.81, 0
252.57, -618.85, 180.24, 0
252.06, -615.60, 181.40, 0
251.26, -612.35, 182.37, 0
251.56, -609.37, 182.42, 0
252.49, -607.45, 181.71, 0
254.17, -606.79, 179.97, 0
256.20, -607.27, 177.23, 0
258.16, -608.71, 173.97, 0
259.89, -611.16, 170.72, 0
261.46, -614.41, 167.47, 0
263.52, -617.67, 164.22, 0
266.60, -620.92, 160.97, 0
269.85, -624.17, 158.00, 0
273.10, -627.42, 155.81, 0
276.35, -630.67, 154.68, 0
278.77, -633.93, 155.10, 0
279.11, -637.09, 156.76, 0
279.49, -640.34, 159.03, 0
281.56, -643.60, 161.70, 0
284.81, -646.85, 164.45, 0
288.06, -650.10, 166.92, 0
291.31, -652.83, 168.91, 0
293.82, -654.69, 170.11, 0
295.93, -655.78, 170.15, 0
295.82, -652.91, 169.86, 0
292.57, -649.66, 168.34, 0
289.79, -646.41, 165.09, 0
288.30, -643.65, 161.84, 0
289.15, -642.33, 158.59, 0
291.89, -642.69, 155.34, 0
294.87, -644.30, 152.08, 0
297.75, -646.79, 148.83, 0
300.69, -649.85, 145.58, 0
303.93, -652.80, 142.33, 0
306.78, -654.39, 139.08, 0
307.41, -654.76, 135.82, 0
306.61, -654.48, 132.57, 0
306.88, -654.08, 129.32, 0
307.84, -653.50, 126.07, 0
307.02, -651.41, 122.82, 0
305.64, -651.28, 121.38, 0
308.56, -651.27, 118.12, 0
310.11, -650.13, 116.23, 0
307.28, -647.83, 115.95, 0
304.54, -645.59, 116.59, 0
304.74, -644.42, 117.54, 0
305.23, -643.78, 119.15, 0
304.50, -643.36, 121.56, 0
303.69, -643.27, 124.13, 0
302.71, -643.65, 125.98, 0
300.50, -644.54, 129.23, 0
301.03, -646.05, 132.48, 0
302.64, -647.24, 135.73, 0
301.71, -647.92, 138.98, 0
301.01, -648.24, 141.94, 0
300.67, -648.12, 144.19, 0
299.25, -647.51, 145.71, 0
298.07, -646.73, 146.56, 0
296.90, -645.69, 146.82, 0
295.37, -644.32, 146.60, 0
293.77, -642.67, 145.99, 0
292.10, -640.69, 145.16, 0
290.68, -638.58, 144.21, 0
289.34, -636.38, 143.39, 0
288.10, -634.28, 142.77, 0
287.29, -632.58, 142.20, 0
286.63, -631.38, 141.57, 0
285.80, -630.52, 140.80, 0
284.71, -629.95, 139.87, 0
283.15, -629.60, 138.89, 0
281.31, -629.52, 138.01, 0
279.67, -629.92, 137.42, 0
278.63, -631.00, 137.24, 0
278.50, -632.88, 137.54, 0
279.14, -635.50, 138.33, 0
280.24, -638.60, 139.48, 0
281.52, -641.74, 140.80, 0
282.70, -644.59, 142.21, 0
283.37, -646.94, 143.57, 0
283.74, -648.62, 144.79, 0
283.97, -649.60, 145.74, 0
283.80, -649.91, 146.32, 0
283.16, -649.61, 146.34, 0
281.74, -648.67, 145.81, 0
279.43, -647.02, 144.93, 0
276.35, -644.66, 144.20, 0
273.52, -642.01, 143.72, 0
271.10, -639.64, 143.66, 0
269.03, -637.85, 143.98, 0
267.61, -636.85, 144.58, 0
266.67, -636.63, 145.38, 0
265.95, -637.10, 146.49, 0
265.62, -638.19, 147.96, 0
266.04, -639.74, 149.86, 0
266.98, -641.46, 152.20, 0
268.14, -643.01, 154.80, 0
268.87, -643.99, 157.51, 0
269.56, -644.29, 160.05, 0
270.28, -643.96, 162.11, 0
270.56, -643.18, 163.48, 0
270.54, -642.20, 163.95, 0
269.67, -641.25, 163.35, 0
267.64, -640.26, 161.77, 0
265.26, -638.90, 159.44, 0
262.22, -637.06, 157.04, 0
259.63, -634.96, 154.74, 0
257.11, -632.67, 153.15, 0
254.79, -630.45, 152.21, 0
252.52, -628.55, 152.08, 0
251.20, -627.39, 152.43, 0
250.20, -627.07, 153.07, 0
249.25, -627.79, 153.89, 0
248.62, -629.62, 154.83, 0
248.08, -632.47, 156.00, 0
247.21, -635.72, 157.60, 0
247.46, -638.97, 159.64, 0
249.28, -642.23, 162.20, 0
251.72, -645.48, 165.18, 0
254.53, -648.37, 168.24, 0
257.05, -650.12, 170.65, 0
258.55, -650.78, 171.79, 0
258.61, -650.36, 171.26, 0
257.17, -648.94, 169.15, 0
254.27, -646.55, 166.15, 0
251.01, -643.44, 163.00, 0
248.37, -640.19, 160.32, 0
246.93, -636.94, 158.23, 0
246.43, -633.82, 156.63, 0
246.23, -631.32, 155.56, 0
246.49, -629.44, 154.72, 0
246.76, -628.15, 154.03, 0
246.85, -627.35, 153.50, 0
246.87, -627.05, 153.12, 0
246.91, -627.39, 152.92, 0
247.11, -628.32, 152.91, 0
247.44, -629.69, 153.14, 0
247.84, -631.41, 153.74, 0
248.75, -633.68, 154.75, 0
250.61, -636.85, 156.50, 0
253.58, -640.11, 159.22, 0
256.83, -643.36, 162.47, 0
260.08, -646.61, 165.69, 0
263.33, -649.86, 167.56, 0
266.46, -653.11, 166.86, 0
265.28, -656.28, 163.61, 0
262.03, -655.57, 160.36, 0
258.77, -652.42, 157.11, 0
255.52, -650.33, 153.86, 0
258.77, -648.90, 150.60, 0
261.49, -646.32, 147.35, 0
258.24, -643.07, 144.10, 0
254.99, -639.82, 141.38, 0
251.74, -636.57, 140.98, 0
249.78, -633.32, 142.70, 0
248.32, -630.34, 145.41, 0
250.30, -630.94, 148.67, 0
253.55, -634.08, 151.92, 0
256.80, -637.33, 155.17, 0
253.95, -640.58, 158.42, 0
257.20, -643.84, 161.67, 0
254.44, -647.09, 162.01, 0
254.14, -650.34, 165.11, 0
257.39, -653.59, 167.12, 0
260.34, -656.84, 167.89, 0
257.09, -658.14, 166.90, 0
254.35, -657.70, 163.92, 0
251.49, -655.93, 160.67, 0
248.24, -652.73, 157.76, 0
244.99, -649.48, 155.74, 0
241.73, -646.22, 155.25, 0
239.60, -642.97, 156.35, 0
239.72, -639.72, 158.06, 0
242.15, -636.77, 160.94, 0
244.31, -635.39, 163.71, 0
245.92, -635.66, 166.51, 0
249.17, -637.11, 168.62, 0
251.41, -639.44, 169.76, 0
252.59, -642.39, 169.66, 0
252.80, -645.57, 168.50, 0
252.13, -648.67, 166.60, 0
251.68, -651.29, 164.41, 0
248.43, -652.83, 162.95, 0
245.17, -651.13, 162.05, 0
241.92, -650.60, 162.95, 0
241.29, -652.88, 163.91, 0
243.32, -656.13, 164.78, 0
246.01, -659.38, 166.41, 0
248.09, -662.35, 168.47, 0
248.94, -664.49, 170.83, 0
249.09, -665.75, 173.52, 0
249.67, -666.43, 176.16, 0
249.83, -666.92, 178.62, 0
249.83, -667.57, 180.59, 0
249.84, -668.37, 182.27, 0
249.76, -669.33, 183.79, 0
249.92, -670.65, 185.02, 0
250.34, -672.30, 186.00, 0
251.09, -674.39, 186.90, 0
252.12, -676.99, 187.91, 0
252.48, -679.83, 189.26, 0
252.17, -682.61, 191.02, 0
252.18, -684.83, 192.81, 0
252.32, -686.79, 194.55, 0
252.80, -689.12, 196.03, 0
255.73, -691.88, 196.24, 0
258.84, -693.95, 195.89, 0
260.54, -695.76, 196.26, 0
260.56, -697.13, 196.64, 0
261.58, -697.86, 196.89, 0
262.90, -700.13, 197.41, 0
262.07, -702.18, 198.07, 0
260.74, -703.53, 199.50, 0
258.88, -704.66, 201.52, 0
257.20, -706.16, 204.00, 0
256.43, -708.53, 205.90, 0
256.52, -710.72, 206.80, 0
256.54, -711.97, 206.95, 0
256.34, -712.71, 206.99, 0
256.39, -713.28, 206.85, 0
257.04, -713.95, 207.32, 0
258.51, -714.55, 208.56, 0
260.55, -715.27, 209.95, 0
262.33, -715.87, 211.57, 0
263.19, -715.69, 213.19, 0
263.95, -715.27, 214.38, 0
264.67, -714.26, 214.88, 0
264.85, -712.52, 214.30, 0
265.06, -710.70, 213.15, 0
263.19, -707.67, 214.68, 0
259.93, -704.42, 217.94, 0
256.76, -701.17, 221.19, 0
253.54, -698.11, 223.58, 0
251.44, -697.05, 224.55, 0
250.21, -697.61, 224.98, 0
249.22, -698.87, 225.49, 0
248.50, -700.37, 226.33, 0
247.09, -702.05, 227.52, 0
245.84, -703.91, 228.49, 0
245.08, -706.38, 229.01, 0
244.79, -709.63, 230.07, 0
244.37, -712.88, 231.54, 0
243.34, -716.14, 232.31, 0
242.27, -717.73, 232.91, 0
241.11, -718.40, 233.51, 0
240.06, -719.52, 234.08, 0
238.78, -721.26, 234.72, 0
236.94, -723.44, 235.69, 0
234.50, -725.55, 237.19, 0
231.52, -727.36, 239.09, 0
228.33, -729.02, 240.97, 0
225.08, -730.64, 243.09, 0
221.83, -732.28, 245.55, 0
218.58, -734.15, 248.21, 0
215.33, -736.44, 250.99, 0
212.07, -738.77, 254.23, 0
208.82, -741.14, 257.48, 0
205.57, -742.93, 260.63, 0
202.32, -744.57, 263.46, 0
199.13, -746.03, 265.86, 0
196.50, -747.16, 267.98, 0
194.56, -747.78, 269.86, 0
193.33, -747.98, 271.62, 0
192.54, -747.81, 273.01, 0
192.01, -747.52, 274.22, 0
191.40, -747.41, 275.21, 0
190.55, -747.71, 275.87, 0
189.25, -748.12, 276.70, 0
187.65, -748.27, 277.67, 0
186.03, -748.18, 278.63, 0
184.68, -748.02, 279.41, 0
183.81, -747.75, 279.86, 1
183.09, -747.51, 280.62, 1
182.44, -747.49, 281.74, 1
181.75, -747.70, 282.85, 1
181.11, -748.11, 283.82, 1
180.45, -748.61, 284.69, 1
179.76, -749.01, 285.71, 1
179.11, -749.17, 286.86, 1
178.51, -749.18, 288.13, 1
178.05, -749.19, 289.34, 1
177.75, -749.28, 290.40, 1
177.58, -749.57, 291.23, 1
177.58, -749.89, 291.85, 1
177.71, -750.06, 292.38, 1
177.87, -750.06, 292.95, 1
177.95, -750.01, 293.60, 1
177.95, -749.91, 294.26, 1
177.97, -749.68, 294.87, 1
177.97, -749.40, 295.46, 1
177.93, -749.23, 295.95, 1
177.95, -749.18, 296.24, 1
178.07, -749.20, 296.30, 1
178.17, -749.28, 296.28, 1
178.21, -749.37, 296.32, 1
178.26, -749.05, 296.32, 1
178.09, -748.84, 296.31, 1
177.77, -748.74, 296.45, 1
177.37, -748.78, 296.65, 1
177.00, -748.92, 296.86, 1
176.60, -749.17, 297.06, 1
176.29, -749.50, 297.32, 1
176.24, -749.84, 297.54, 1
176.48, -750.10, 297.60, 1
176.85, -750.23, 297.56, 1
177.09, -750.26, 297.52, 1
177.10, -750.26, 297.65, 1
176.91, -750.28, 297.71, 1
176.72, -750.41, 297.75, 1
176.64, -750.59, 298.30, 1
176.72, -750.81, 298.74, 1
177.04, -750.76, 298.88, 1
177.59, -750.46, 298.87, 1
178.22, -750.00, 298.77, 1
178.82, -749.40, 298.11, 1
179.31, -748.94, 297.51, 1
179.67, -748.59, 297.18, 1
179.99, -748.36, 297.09, 1
180.24, -748.21, 297.14, 1
180.38, -748.21, 297.33, 1
180.45, -748.24, 297.58, 1
180.55, -748.32, 297.87, 1
180.56, -748.49, 298.24, 1
180.11, -749.05, 297.92, 1
179.48, -749.29, 298.78, 1
178.55, -749.21, 300.12, 1
177.69, -748.91, 301.38, 1
177.11, -748.38, 302.20, 1
177.13, -747.66, 302.67, 1
177.78, -746.71, 302.81, 1
178.63, -745.96, 302.82, 1
179.49, -745.10, 302.68, 1
179.99, -744.80, 302.50, 1
179.87, -745.29, 302.04, 1
179.20, -746.07, 302.08, 1
178.37, -746.72, 302.00, 1
177.58, -747.87, 302.67, 1
177.36, -748.12, 302.79, 1
177.20, -748.57, 303.09, 1
177.34, -748.24, 303.16, 1
177.29, -748.55, 303.09, 1
177.27, -747.58, 302.74, 1
177.56, -746.19, 302.66, 1
177.67, -745.15, 302.64, 1
178.00, -744.22, 302.66, 1
178.20, -743.81, 302.67, 1
179.11, -744.20, 302.60, 1
180.68, -744.81, 302.44, 1
182.67, -745.82, 302.11, 1
185.54, -746.79, 301.49, 1
188.79, -747.67, 300.89, 1
192.04, -748.39, 300.24, 1
195.30, -749.03, 299.65, 1
198.55, -749.63, 298.94, 1
201.80, -750.10, 298.20, 1
205.05, -750.53, 297.41, 1
208.30, -751.10, 296.51, 1
211.55, -751.94, 295.50, 1
214.81, -752.75, 294.57, 1
218.06, -753.59, 293.61, 1
221.31, -754.39, 292.56, 1
224.56, -754.98, 291.42, 1
227.81, -755.28, 290.69, 1
231.06, -755.47, 289.91, 1
234.32, -755.63, 289.06, 1
237.57, -755.87, 288.19, 1
240.60, -755.94, 287.83, 1
241.62, -755.90, 287.77, 1
242.07, -755.80, 287.87, 1
242.30, -755.74, 288.00, 1
242.39, -755.67, 288.05, 1
242.39, -755.59, 288.09, 1
242.36, -755.50, 288.12, 1
242.27, -755.48, 288.17, 1
242.12, -755.49, 288.22, 1
241.91, -755.54, 288.27, 1
241.66, -755.60, 288.34, 1
241.04, -755.78, 288.50, 1
239.47, -756.03, 288.86, 1
237.58, -756.11, 289.19, 1
234.33, -755.96, 289.73, 1
231.08, -755.44, 290.27, 1
227.83, -754.47, 290.85, 1
224.58, -753.56, 290.89, 1
221.32, -753.02, 291.47, 1
218.07, -753.35, 292.59, 1
214.82, -754.31, 294.29, 1
211.57, -754.53, 295.39, 1
208.32, -754.27, 296.75, 1
205.07, -753.84, 298.21, 1
201.81, -753.34, 299.84, 1
198.56, -752.79, 301.58, 1
195.31, -752.17, 303.10, 1
192.06, -751.50, 304.44, 1
188.81, -751.02, 305.66, 1
185.55, -750.58, 307.25, 1
182.30, -750.20, 308.88, 1
179.05, -749.67, 309.71, 1
177.71, -749.20, 309.97, 1
177.12, -748.75, 310.06, 1
177.14, -748.46, 309.95, 1
177.99, -748.47, 309.54, 1
179.90, -748.77, 308.61, 1
182.20, -749.13, 307.84, 1
184.77, -749.24, 307.43, 1
187.65, -748.63, 306.99, 1
188.76, -748.22, 306.68, 1
189.22, -748.48, 306.54, 1
189.72, -748.58, 306.55, 1
190.23, -747.61, 306.42, 1
190.54, -747.35, 306.29, 1
190.75, -747.60, 306.33, 1
190.53, -747.54, 306.36, 1
189.97, -747.78, 306.24, 1
189.51, -748.01, 306.39, 1
189.08, -748.06, 306.68, 1
188.57, -748.16, 306.95, 1
188.17, -748.44, 307.17, 1
187.92, -748.62, 307.51, 1
187.69, -748.46, 307.59, 1
187.57, -748.52, 307.61, 1
187.35, -748.92, 307.35, 1
187.22, -748.72, 306.17, 1
187.62, -748.50, 304.37, 1
187.95, -748.47, 302.67, 1
188.43, -748.38, 301.07, 1
189.14, -748.27, 299.34, 1
190.12, -748.30, 297.33, 1
191.18, -748.42, 294.65, 0
192.13, -748.89, 291.40, 0
193.26, -749.57, 288.43, 0
194.74, -750.21, 286.50, 0
196.42, -750.82, 284.88, 0
198.26, -751.38, 283.44, 0
200.02, -751.88, 282.35, 0
201.66, -752.31, 281.62, 0
203.19, -752.63, 281.22, 0
204.66, -752.66, 281.00, 0
206.02, -752.27, 280.87, 0
207.27, -751.59, 280.75, 0
208.43, -750.78, 280.64, 0
209.46, -750.04, 280.53, 0
210.42, -749.47, 280.41, 0
211.42, -748.92, 280.30, 0
212.56, -748.24, 280.14, 0
213.92, -747.35, 279.80, 0
215.49, -746.44, 279.32, 0
217.16, -745.62, 278.74, 0
218.99, -744.79, 278.09, 0
221.10, -743.82, 277.41, 0
223.45, -742.62, 276.86, 0
226.05, -741.03, 276.69, 0
228.69, -739.30, 276.77, 0
231.27, -737.93, 276.70, 0
233.72, -737.01, 276.25, 0
236.41, -736.45, 275.50, 0
239.66, -736.00, 274.59, 0
242.79, -735.46, 273.57, 0
245.34, -734.62, 272.28, 0
248.32, -733.64, 270.51, 0
251.17, -732.81, 268.87, 0
253.51, -731.88, 267.46, 0
255.51, -730.66, 266.09, 0
256.91, -729.36, 264.54, 0
258.58, -728.10, 262.16, 0
261.17, -726.65, 259.05, 0
264.27, -724.40, 255.80, 0
267.52, -721.44, 252.55, 0
270.77, -718.18, 249.29, 0
274.02, -714.93, 246.04, 0
277.27, -711.68, 242.79, 0
278.08, -708.43, 239.54, 0
281.33, -705.18, 236.29, 0
284.59, -701.93, 233.04, 0
287.84, -698.67, 229.78, 0
291.09, -695.42, 226.53, 0
294.34, -693.01, 223.28, 0
297.59, -691.58, 220.03, 0
300.84, -688.92, 216.78, 0
304.10, -690.55, 213.67, 0
307.35, -693.80, 210.42, 0
310.60, -697.05, 207.17, 0
313.85, -700.30, 204.73, 0
317.10, -702.01, 203.17, 0
319.43, -703.04, 202.57, 0
